date,year,month,day,tavg,tmin,tmax,wdir,wspd,humidity,uvindex,sunrise,sunset,durationday,season,wdirn
2020-10-06,2020,10,06,12.9,10.6,16.1,WSW,20.3,81.6,2,07:09:57,18:26:09,676,fall,251.0
2020-10-07,2020,10,07,11.9,8.3,16.1,WSW,15.6,75.85,4,07:11:36,18:23:55,672,fall,258.0
2020-10-08,2020,10,08,14.1,8.1,17.6,West,18.4,83.5,1,07:13:16,18:21:42,668,fall,262.0
2020-10-09,2020,10,09,8.5,4.1,13.9,West,9.6,87.2,5,07:14:56,18:19:29,664,fall,275.0
2020-10-10,2020,10,10,8.8,4.9,13.1,West,16.5,83.6,2,07:16:37,18:17:17,660,fall,279.0
2020-10-11,2020,10,11,9.8,6.8,13.6,NNW,12.5,79.3,3,07:18:18,18:15:05,656,fall,327.0
2020-10-12,2020,10,12,9.1,4.4,13.2,WSW,6.6,88.4,1,07:19:59,18:12:54,652,fall,238.0
2020-10-13,2020,10,13,9.1,5.5,11.7,NNW,11.9,90.0,1,07:21:40,18:10:44,649,fall,342.0
2020-10-14,2020,10,14,10.4,7.9,14.0,NE,16.4,81.5,3,07:23:22,18:08:35,645,fall,43.0
2020-10-15,2020,10,15,9.7,7.5,12.0,NNE,16.0,79.6,2,07:25:04,18:06:26,641,fall,21.0
2020-10-16,2020,10,16,10.0,7.1,13.1,NNE,11.7,76.1,2,07:26:46,18:04:19,637,fall,31.0
2020-10-17,2020,10,17,10.0,8.3,12.1,NNE,9.2,78.2,1,07:28:29,18:02:12,633,fall,20.0
2020-10-18,2020,10,18,9.8,6.7,13.0,West,4.4,82.8,2,07:30:12,18:00:06,629,fall,263.0
2020-10-19,2020,10,19,11.7,8.2,15.8,SSE,13.8,71.1,2,07:31:55,17:58:01,626,fall,160.0
2020-10-20,2020,10,20,14.7,11.9,18.3,South,17.8,77.7,2,07:33:39,17:55:57,622,fall,184.0
2020-10-21,2020,10,21,14.5,13.5,15.6,South,12.9,91.98,1,07:35:23,17:53:54,618,fall,171.0
2020-10-22,2020,10,22,13.0,11.6,15.5,WSW,13.7,81.48,2,07:37:07,17:51:52,614,fall,245.0
2020-10-23,2020,10,23,12.4,8.0,15.7,SW,13.5,85.44,2,07:38:51,17:49:51,611,fall,218.0
2020-10-24,2020,10,24,11.9,6.6,16.1,SSW,19.7,83.64,1,07:40:36,17:47:52,607,fall,207.0
2020-10-25,2020,10,25,9.6,7.5,12.9,SSW,13.4,84.05,2,06:42:21,16:45:53,603,fall,204.0
2020-10-26,2020,10,26,9.0,5.7,13.5,SW,14.4,81.22,3,06:44:06,16:43:56,599,fall,236.0
2020-10-27,2020,10,27,9.2,5.0,13.6,SSW,13.2,88.95,1,06:45:51,16:42:00,596,fall,211.0
2020-10-28,2020,10,28,9.4,7.5,13.4,SW,17.3,79.95,2,06:47:37,16:40:06,592,fall,230.0
2020-10-29,2020,10,29,11.7,7.4,14.7,SW,18.4,86.1,1,06:49:23,16:38:13,588,fall,230.0
2020-10-30,2020,10,30,15.1,14.1,16.3,SW,20.2,85.51,1,06:51:08,16:36:21,585,fall,230.0
2020-10-31,2020,10,31,13.0,10.2,14.9,SSW,20.5,81.48,3,06:52:54,16:34:31,581,fall,207.0
2020-11-01,2020,11,01,14.4,10.1,16.9,SSW,24.1,82.58,1,06:54:40,16:32:43,578,fall,212.0
2020-11-02,2020,11,02,13.7,7.0,17.0,WSW,30.8,72.78,2,06:56:27,16:30:56,574,fall,244.0
2020-11-03,2020,11,03,7.4,4.2,10.5,WSW,14.0,77.92,3,06:58:13,16:29:10,570,fall,246.0
2020-11-04,2020,11,04,4.4,-0.6,11.2,WNW,3.9,84.44,3,06:59:59,16:27:27,567,fall,296.0
2020-11-05,2020,11,05,3.3,-0.1,9.5,NW,2.2,93.56,2,07:01:45,16:25:45,564,fall,308.0
2020-11-06,2020,11,06,5.9,-0.4,11.8,ENE,9.1,81.7,1,07:03:31,16:24:05,560,fall,67.0
2020-11-07,2020,11,07,8.8,2.7,15.4,East,7.8,87.2,2,07:05:17,16:22:26,557,fall,85.0
2020-11-08,2020,11,08,12.0,9.1,14.4,SE,5.9,91.49,2,07:07:02,16:20:50,553,fall,125.0
2020-11-09,2020,11,09,12.8,9.1,16.2,SE,7.3,92.49,2,07:08:48,16:19:15,550,fall,141.0
2020-11-10,2020,11,10,11.9,6.5,16.1,South,5.9,92.2,3,07:10:33,16:17:43,547,fall,187.0
2020-11-11,2020,11,11,11.1,5.4,13.3,SSE,15.1,87.77,1,07:12:18,16:16:13,543,fall,159.0
2020-11-12,2020,11,12,10.8,9.3,13.1,SW,17.3,79.4,3,07:14:03,16:14:44,540,fall,226.0
2020-11-13,2020,11,13,10.7,9.3,12.7,SSW,12.4,80.4,1,07:15:47,16:13:18,537,fall,212.0
2020-11-14,2020,11,14,12.2,9.2,13.8,South,17.9,86.3,1,07:17:30,16:11:54,534,fall,184.0
2020-11-15,2020,11,15,10.5,7.4,13.3,SW,20.5,82.6,1,07:19:13,16:10:33,531,fall,219.0
2020-11-16,2020,11,16,10.6,7.6,12.9,WSW,19.2,80.5,1,07:20:56,16:09:13,528,fall,242.0
2020-11-17,2020,11,17,13.0,11.8,14.4,SW,19.1,83.1,2,07:22:37,16:07:56,525,fall,228.0
2020-11-18,2020,11,18,11.9,8.2,15.7,SW,20.9,78.2,1,07:24:18,16:06:42,522,fall,217.0
2020-11-19,2020,11,19,7.5,2.5,10.0,WNW,18.4,76.1,1,07:25:58,16:05:30,519,fall,288.0
2020-11-20,2020,11,20,5.5,-0.3,10.7,SW,9.4,89.2,1,07:27:38,16:04:21,516,fall,224.0
2020-11-21,2020,11,21,11.2,10.1,12.3,WSW,22.1,79.5,1,07:29:16,16:03:14,513,fall,242.0
2020-11-22,2020,11,22,8.2,2.3,11.4,West,8.1,83.0,1,07:30:53,16:02:10,511,fall,270.0
2020-11-23,2020,11,23,5.1,0.1,9.8,SW,6.5,89.3,2,07:32:29,16:01:08,508,fall,217.0
2020-11-24,2020,11,24,10.2,8.6,12.4,South,13.4,81.84,1,07:34:04,16:00:09,506,fall,190.0
2020-11-25,2020,11,25,9.3,3.1,13.0,SW,8.8,84.48,1,07:35:38,15:59:14,503,fall,215.0
2020-11-26,2020,11,26,4.8,0.8,8.3,North,4.9,79.89,1,07:37:10,15:58:21,501,fall,2.0
2020-11-27,2020,11,27,2.2,-2.5,6.0,North,5.5,89.4,1,07:38:41,15:57:31,498,fall,354.0
2020-11-28,2020,11,28,8.5,5.3,10.4,East,11.2,90.06,1,07:40:10,15:56:43,496,fall,82.0
2020-11-29,2020,11,29,7.4,6.2,8.9,NE,7.7,88.71,0,07:41:37,15:55:59,494,fall,38.0
2020-11-30,2020,11,30,6.8,4.3,10.3,West,14.7,89.4,0,07:43:03,15:55:18,492,fall,274.0
2020-12-01,2020,12,01,4.2,1.5,7.6,NNW,12.3,72.57,2,07:44:27,15:54:40,490,fall,330.0
2020-12-02,2020,12,02,4.5,1.4,6.5,West,6.4,84.05,1,07:45:49,15:54:06,488,fall,264.0
2020-12-03,2020,12,03,4.9,3.6,6.9,SSW,8.5,91.5,0,07:47:10,15:53:34,486,fall,194.0
2020-12-04,2020,12,04,4.2,3.2,5.5,WSW,17.1,83.93,0,07:48:28,15:53:06,484,fall,256.0
2020-12-05,2020,12,05,5.1,2.8,8.7,East,16.4,78.17,2,07:49:44,15:52:40,482,fall,99.0
2020-12-06,2020,12,06,2.3,0.5,5.1,NNE,9.9,86.23,1,07:50:57,15:52:19,481,fall,12.0
2020-12-07,2020,12,07,0.8,-0.5,2.1,NNE,4.9,93.7,1,07:52:09,15:52:00,479,fall,21.0
2020-12-08,2020,12,08,0.9,-1.2,3.9,WSW,4.8,93.76,1,07:53:18,15:51:45,478,fall,237.0
2020-12-09,2020,12,09,5.1,3.8,6.6,SW,10.6,87.16,1,07:54:24,15:51:33,477,fall,233.0
2020-12-10,2020,12,10,6.9,5.6,7.4,SE,15.1,84.98,0,07:55:28,15:51:25,475,fall,138.0
2020-12-11,2020,12,11,8.5,5.5,11.1,SW,7.8,93.6,1,07:56:30,15:51:19,474,fall,216.0
2020-12-12,2020,12,12,7.1,2.5,9.4,West,13.1,85.3,1,07:57:28,15:51:18,473,fall,276.0
2020-12-13,2020,12,13,6.6,0.2,11.4,South,13.6,92.2,1,07:58:24,15:51:20,472,fall,173.0
2020-12-14,2020,12,14,10.4,8.3,13.2,SSW,16.9,88.06,1,07:59:17,15:51:25,472,fall,205.0
2020-12-15,2020,12,15,8.7,7.0,11.8,South,11.9,86.91,2,08:00:07,15:51:33,471,fall,185.0
2020-12-16,2020,12,16,8.8,7.4,10.6,South,15.5,85.36,1,08:00:55,15:51:45,470,fall,172.0
2020-12-17,2020,12,17,8.7,5.6,11.9,SSW,12.5,85.2,1,08:01:39,15:52:01,470,fall,212.0
2020-12-18,2020,12,18,11.2,10.5,12.1,SSW,23.5,87.2,0,08:02:20,15:52:20,470,fall,193.0
2020-12-19,2020,12,19,10.0,7.5,11.8,SSW,18.1,82.7,1,08:02:58,15:52:42,469,fall,201.0
2020-12-20,2020,12,20,7.6,5.5,10.7,SSW,14.8,82.8,1,08:03:33,15:53:08,469,fall,213.0
2020-12-21,2020,12,21,10.9,5.9,13.8,SSW,17.2,91.7,0,08:04:05,15:53:36,469,winter,198.0
2020-12-22,2020,12,22,10.9,9.4,13.6,West,12.3,87.3,1,08:04:33,15:54:09,469,winter,274.0
2020-12-23,2020,12,23,10.9,7.5,12.9,South,10.5,91.2,1,08:04:58,15:54:44,469,winter,188.0
2020-12-24,2020,12,24,4.5,2.1,6.7,North,23.8,76.4,2,08:05:20,15:55:23,470,winter,352.0
2020-12-25,2020,12,25,1.5,-0.4,3.8,NW,11.9,73.76,1,08:05:38,15:56:05,470,winter,313.0
2020-12-26,2020,12,26,6.1,-1.7,10.7,SW,19.2,84.3,1,08:05:54,15:56:50,470,winter,235.0
2020-12-27,2020,12,27,5.8,0.3,9.6,WSW,21.7,82.1,1,08:06:05,15:57:38,471,winter,239.0
2020-12-28,2020,12,28,0.7,-2.2,2.9,NE,8.7,91.2,1,08:06:14,15:58:29,472,winter,38.0
2020-12-29,2020,12,29,2.4,1.0,4.0,NW,11.2,84.9,1,08:06:19,15:59:23,473,winter,315.0
2020-12-30,2020,12,30,0.9,-3.2,5.0,West,7.6,88.76,1,08:06:21,16:00:20,473,winter,268.0
2020-12-31,2020,12,31,-0.5,-3.6,1.0,NW,7.7,88.4,1,08:06:19,16:01:20,475,winter,315.0
2021-01-01,2021,01,01,1.4,-1.0,4.2,NW,7.6,91.0,0,08:06:14,16:02:22,476,winter,305.0
2021-01-02,2021,01,02,2.9,0.5,4.9,NNW,9.7,82.5,1,08:06:05,16:03:28,477,winter,345.0
2021-01-03,2021,01,03,3.4,0.9,5.7,NNE,14.4,86.0,1,08:05:54,16:04:36,478,winter,32.0
2021-01-04,2021,01,04,3.6,2.3,5.2,NE,22.4,81.4,0,08:05:38,16:05:46,480,winter,37.0
2021-01-05,2021,01,05,3.2,1.8,4.5,NNE,21.6,82.4,1,08:05:20,16:06:59,481,winter,29.0
2021-01-06,2021,01,06,3.1,-0.7,5.3,NNE,15.4,83.0,1,08:04:58,16:08:15,483,winter,24.0
2021-01-07,2021,01,07,0.2,-1.7,3.3,WNW,8.8,87.5,1,08:04:33,16:09:32,484,winter,295.0
2021-01-08,2021,01,08,0.1,-1.4,2.3,NE,7.0,90.4,1,08:04:05,16:10:52,486,winter,35.0
2021-01-09,2021,01,09,-0.1,-2.3,3.1,NNW,6.8,89.3,1,08:03:34,16:12:14,488,winter,338.0
2021-01-10,2021,01,10,0.8,-2.3,3.8,West,10.3,92.79,1,08:02:59,16:13:38,490,winter,266.0
2021-01-11,2021,01,11,6.6,3.6,8.9,WSW,20.5,83.87,1,08:02:22,16:15:04,492,winter,255.0
2021-01-12,2021,01,12,6.2,1.2,9.4,NW,14.7,85.9,1,08:01:41,16:16:32,494,winter,313.0
2021-01-13,2021,01,13,5.6,0.0,9.8,WSW,7.3,95.2,0,08:00:57,16:18:02,497,winter,248.0
2021-01-14,2021,01,14,5.5,2.6,9.4,ENE,12.7,94.32,0,08:00:10,16:19:34,499,winter,62.0
2021-01-15,2021,01,15,1.0,-1.6,4.6,North,6.7,86.29,1,07:59:21,16:21:07,501,winter,9.0
2021-01-16,2021,01,16,4.8,0.5,8.5,SW,12.7,87.8,1,07:58:28,16:22:41,504,winter,227.0
2021-01-17,2021,01,17,5.1,1.8,7.5,WNW,13.1,78.26,2,07:57:33,16:24:18,506,winter,282.0
2021-01-18,2021,01,18,4.9,0.5,8.2,SW,13.0,88.29,1,07:56:35,16:25:55,509,winter,227.0
2021-01-19,2021,01,19,10.4,8.5,11.7,SW,27.5,85.6,1,07:55:34,16:27:34,512,winter,230.0
2021-01-20,2021,01,20,9.8,8.9,10.5,SSW,28.7,86.8,0,07:54:30,16:29:14,514,winter,205.0
2021-01-21,2021,01,21,5.9,3.6,8.2,WSW,22.5,74.7,2,07:53:24,16:30:55,517,winter,245.0
2021-01-22,2021,01,22,3.4,0.4,7.7,WSW,10.8,82.9,2,07:52:15,16:32:37,520,winter,251.0
2021-01-23,2021,01,23,1.0,-2.3,4.0,WNW,8.1,86.5,1,07:51:03,16:34:20,523,winter,293.0
2021-01-24,2021,01,24,-0.6,-4.3,1.3,NE,8.1,91.0,0,07:49:49,16:36:04,526,winter,49.0
2021-01-25,2021,01,25,0.5,-3.7,4.5,WNW,12.3,78.2,2,07:48:33,16:37:49,529,winter,294.0
2021-01-26,2021,01,26,1.9,-2.4,5.9,SSW,8.6,89.5,1,07:47:14,16:39:35,532,winter,204.0
2021-01-27,2021,01,27,8.3,6.2,9.7,WSW,8.4,95.3,1,07:45:53,16:41:21,535,winter,238.0
2021-01-28,2021,01,28,10.7,8.6,12.7,SW,16.0,89.7,1,07:44:30,16:43:08,538,winter,231.0
2021-01-29,2021,01,29,9.3,7.9,10.7,West,17.8,84.9,1,07:43:04,16:44:55,541,winter,264.0
2021-01-30,2021,01,30,4.8,2.9,7.4,East,21.9,88.9,0,07:41:37,16:46:43,545,winter,90.0
2021-01-31,2021,01,31,2.4,0.3,4.1,ENE,15.4,80.5,1,07:40:07,16:48:32,548,winter,76.0
2021-02-01,2021,02,01,3.4,2.9,4.0,NNE,10.3,88.3,1,07:38:35,16:50:21,551,winter,28.0
2021-02-02,2021,02,02,8.9,3.4,12.8,SSW,16.1,87.4,2,07:37:01,16:52:10,555,winter,199.0
2021-02-03,2021,02,03,8.4,4.5,10.5,WSW,13.1,81.9,1,07:35:26,16:53:59,558,winter,244.0
2021-02-04,2021,02,04,5.4,-1.0,9.0,SE,8.7,92.7,2,07:33:48,16:55:49,562,winter,142.0
2021-02-05,2021,02,05,7.4,5.5,10.9,SSW,8.8,85.4,3,07:32:09,16:57:39,565,winter,195.0
2021-02-06,2021,02,06,5.9,3.2,7.9,NNE,9.7,88.7,2,07:30:28,16:59:29,569,winter,22.0
2021-02-07,2021,02,07,1.8,-0.4,3.8,NE,27.2,82.8,1,07:28:45,17:01:19,572,winter,34.0
2021-02-08,2021,02,08,-1.3,-1.8,-0.7,NE,23.1,79.4,0,07:27:00,17:03:09,576,winter,47.0
2021-02-09,2021,02,09,-0.6,-1.5,0.1,ENE,19.9,78.6,1,07:25:14,17:04:59,579,winter,68.0
2021-02-10,2021,02,10,-0.5,-3.0,2.0,NE,16.4,69.0,2,07:23:26,17:06:49,583,winter,47.0
2021-02-11,2021,02,11,-1.1,-5.0,1.0,East,16.0,74.9,3,07:21:37,17:08:39,587,winter,95.0
2021-02-12,2021,02,12,-0.5,-2.0,1.0,East,24.9,62.9,3,07:19:46,17:10:29,590,winter,96.0
2021-02-13,2021,02,13,-0.9,-4.0,1.6,SE,22.1,56.4,3,07:17:54,17:12:19,594,winter,127.0
2021-02-14,2021,02,14,2.6,0.8,4.2,SSE,20.4,59.9,2,07:16:00,17:14:09,598,winter,161.0
2021-02-15,2021,02,15,8.4,4.3,12.8,SSW,12.2,87.5,2,07:14:05,17:15:59,601,winter,196.0
2021-02-16,2021,02,16,9.3,7.6,11.4,SSW,16.7,85.4,1,07:12:09,17:17:48,605,winter,213.0
2021-02-17,2021,02,17,9.5,7.2,11.2,SSW,20.4,85.2,1,07:10:11,17:19:37,609,winter,207.0
2021-02-18,2021,02,18,8.1,4.5,10.7,SW,20.9,73.0,2,07:08:13,17:21:27,613,winter,215.0
2021-02-19,2021,02,19,8.4,4.3,12.0,South,20.0,79.7,2,07:06:13,17:23:15,617,winter,187.0
2021-02-20,2021,02,20,12.9,11.0,14.5,South,20.6,63.3,3,07:04:12,17:25:04,620,winter,184.0
2021-02-21,2021,02,21,11.4,8.0,14.0,South,10.3,74.9,2,07:02:10,17:26:52,624,winter,178.0
2021-02-22,2021,02,22,8.3,5.9,10.2,SSW,3.9,86.3,1,07:00:07,17:28:40,628,winter,213.0
2021-02-23,2021,02,23,10.2,5.5,14.4,SSW,19.5,74.2,4,06:58:03,17:30:28,632,winter,193.0
2021-02-24,2021,02,24,13.2,11.5,16.0,SSW,21.9,67.4,3,06:55:58,17:32:16,636,winter,203.0
2021-02-25,2021,02,25,9.6,3.8,12.5,West,12.8,71.2,1,06:53:52,17:34:03,640,winter,278.0
2021-02-26,2021,02,26,4.9,-1.5,11.5,NW,4.9,68.3,4,06:51:45,17:35:50,644,winter,310.0
2021-02-27,2021,02,27,5.6,-1.4,12.4,NNE,6.3,76.0,4,06:49:38,17:37:37,647,winter,21.0
2021-02-28,2021,02,28,4.8,0.5,9.3,ENE,11.0,82.4,2,06:47:29,17:39:23,651,winter,67.0
2021-03-01,2021,03,01,5.8,3.6,9.4,ENE,16.5,82.5,3,06:45:20,17:41:10,655,winter,76.0
2021-03-02,2021,03,02,4.9,2.8,8.4,NE,10.6,84.6,2,06:43:10,17:42:55,659,winter,53.0
2021-03-03,2021,03,03,5.5,3.1,8.5,East,8.2,93.1,1,06:41:00,17:44:41,663,winter,80.0
2021-03-04,2021,03,04,5.0,3.7,6.0,NE,13.5,84.2,1,06:38:49,17:46:26,667,winter,35.0
2021-03-05,2021,03,05,4.1,1.1,5.8,NE,15.2,63.4,2,06:36:37,17:48:11,671,winter,49.0
2021-03-06,2021,03,06,3.6,0.3,6.3,NE,10.2,68.5,2,06:34:25,17:49:56,675,winter,52.0
2021-03-07,2021,03,07,2.7,-0.8,6.2,North,6.4,60.6,2,06:32:12,17:51:40,679,winter,2.0
2021-03-08,2021,03,08,5.0,-0.5,9.9,West,5.6,70.4,3,06:29:58,17:53:25,683,winter,264.0
2021-03-09,2021,03,09,6.9,0.4,13.1,West,12.0,64.6,5,06:27:45,17:55:09,687,winter,266.0
2021-03-10,2021,03,10,7.9,6.1,10.9,SSW,25.3,84.0,1,06:25:30,17:56:52,691,winter,212.0
2021-03-11,2021,03,11,9.3,5.4,11.4,WSW,37.2,66.5,4,06:23:16,17:58:36,695,winter,253.0
2021-03-12,2021,03,12,7.3,4.6,11.3,WSW,26.3,72.7,3,06:21:01,18:00:19,699,winter,242.0
2021-03-13,2021,03,13,6.7,4.0,9.9,West,32.6,68.0,4,06:18:45,18:02:02,703,winter,263.0
2021-03-14,2021,03,14,7.5,4.9,9.9,WNW,22.4,73.3,4,06:16:29,18:03:45,707,winter,282.0
2021-03-15,2021,03,15,9.2,6.8,11.5,NW,17.3,71.3,2,06:14:13,18:05:27,711,winter,321.0
2021-03-16,2021,03,16,9.8,7.0,13.9,NW,16.4,74.6,3,06:11:57,18:07:10,715,winter,317.0
2021-03-17,2021,03,17,6.9,4.1,9.8,North,11.7,72.9,3,06:09:41,18:08:52,719,winter,349.0
2021-03-18,2021,03,18,7.2,2.4,10.3,North,13.2,80.1,1,06:07:24,18:10:34,723,winter,351.0
2021-03-19,2021,03,19,7.9,4.6,10.7,NE,17.6,68.66,6,06:05:08,18:12:16,727,winter,39.0
2021-03-20,2021,03,20,7.3,2.8,10.7,NW,9.1,75.21,1,06:02:51,18:13:58,731,winter,319.0
2021-03-21,2021,03,21,8.3,3.5,11.0,NNE,12.4,69.0,4,06:00:34,18:15:39,735,spring,16.0
2021-03-22,2021,03,22,7.7,2.7,13.8,NW,7.0,66.16,5,05:58:17,18:17:21,739,spring,310.0
2021-03-23,2021,03,23,6.8,0.8,13.1,WSW,10.8,73.16,3,05:56:00,18:19:02,743,spring,254.0
2021-03-24,2021,03,24,8.3,2.0,13.5,SW,10.7,79.1,3,05:53:43,18:20:43,747,spring,222.0
2021-03-25,2021,03,25,8.5,2.9,13.2,SW,14.5,82.3,3,05:51:26,18:22:24,750,spring,225.0
2021-03-26,2021,03,26,8.7,4.5,12.0,SW,22.0,78.2,3,05:49:09,18:24:05,754,spring,223.0
2021-03-27,2021,03,27,7.3,2.5,11.8,WSW,21.7,67.4,5,05:46:52,18:25:46,758,spring,249.0
2021-03-28,2021,03,28,10.7,9.1,12.1,SSW,15.15,73.9,2,06:44:35,19:27:27,762,spring,200.36666666666667
2021-03-29,2021,03,29,12.9,8.5,20.1,SW,19.0,66.6,6,06:42:19,19:29:08,766,spring,231.0
2021-03-30,2021,03,30,12.3,1.2,23.8,SW,5.1,61.2,7,06:40:02,19:30:49,770,spring,223.0
2021-03-31,2021,03,31,13.3,5.4,20.6,SW,4.0,64.2,3,06:37:46,19:32:29,774,spring,233.0
2021-04-01,2021,04,01,10.4,6.1,14.7,NE,20.2,71.6,4,06:35:30,19:34:10,778,spring,45.0
2021-04-02,2021,04,02,7.0,5.2,10.1,NE,23.0,62.7,3,06:33:14,19:35:50,782,spring,50.0
2021-04-03,2021,04,03,7.0,5.5,9.0,NE,19.4,63.3,2,06:30:59,19:37:31,786,spring,38.0
2021-04-04,2021,04,04,7.8,-0.2,15.2,WNW,9.8,60.4,6,06:28:44,19:39:11,790,spring,300.0
2021-04-05,2021,04,05,6.1,2.0,8.7,NNW,20.4,50.7,4,06:26:29,19:40:52,794,spring,333.0
2021-04-06,2021,04,06,2.6,-0.9,7.2,NW,18.0,52.4,8,06:24:15,19:42:32,798,spring,325.0
2021-04-07,2021,04,07,2.4,-3.2,6.2,WNW,14.6,59.9,4,06:22:01,19:44:13,802,spring,296.0
2021-04-08,2021,04,08,7.6,2.7,12.5,WSW,15.7,59.1,5,06:19:48,19:45:53,806,spring,246.0
2021-04-09,2021,04,09,8.7,5.0,13.1,West,13.3,66.1,6,06:17:35,19:47:34,809,spring,265.0
2021-04-10,2021,04,10,6.6,4.6,8.1,ENE,15.8,67.5,1,06:15:23,19:49:14,813,spring,60.0
2021-04-11,2021,04,11,3.9,-0.7,8.1,North,13.1,61.1,7,06:13:11,19:50:54,817,spring,7.0
2021-04-12,2021,04,12,3.5,-2.2,8.9,WNW,6.8,61.5,4,06:11:00,19:52:35,821,spring,285.0
2021-04-13,2021,04,13,5.1,-2.1,12.4,West,6.3,61.9,7,06:08:49,19:54:15,825,spring,278.0
2021-04-14,2021,04,14,6.6,0.5,11.6,NE,9.6,54.89,7,06:06:39,19:55:56,829,spring,49.0
2021-04-15,2021,04,15,5.7,0.0,9.8,NE,13.6,65.56,5,06:04:30,19:57:36,833,spring,44.0
2021-04-16,2021,04,16,5.5,-1.2,11.0,NE,8.8,62.44,6,06:02:22,19:59:16,836,spring,37.0
2021-04-17,2021,04,17,6.5,-1.1,13.3,NE,9.0,51.08,7,06:00:14,20:00:57,840,spring,40.0
2021-04-18,2021,04,18,8.0,-0.9,14.6,NE,6.2,50.31,7,05:58:07,20:02:37,844,spring,39.0
2021-04-19,2021,04,19,9.9,0.8,17.7,East,7.0,63.54,7,05:56:01,20:04:17,848,spring,95.0
2021-04-20,2021,04,20,10.2,2.3,16.4,East,7.0,66.97,7,05:53:56,20:05:57,852,spring,86.0
2021-04-21,2021,04,21,9.3,4.3,14.2,ENE,13.4,71.26,5,05:51:52,20:07:37,855,spring,59.0
2021-04-22,2021,04,22,8.3,2.5,14.4,East,16.0,60.59,7,05:49:48,20:09:17,859,spring,84.0
2021-04-23,2021,04,23,9.2,1.0,15.8,East,15.5,61.56,7,05:47:46,20:10:57,863,spring,89.0
2021-04-24,2021,04,24,10.1,1.0,16.3,East,16.0,58.5,7,05:45:45,20:12:37,866,spring,81.0
2021-04-25,2021,04,25,8.8,4.6,13.3,ENE,22.9,64.4,6,05:43:45,20:14:16,870,spring,74.0
2021-04-26,2021,04,26,8.0,4.1,13.2,ENE,18.4,58.0,7,05:41:45,20:15:56,874,spring,74.0
2021-04-27,2021,04,27,8.8,0.2,15.3,NNE,7.8,57.2,7,05:39:47,20:17:35,877,spring,28.0
2021-04-28,2021,04,28,8.6,5.9,13.2,ENE,17.1,62.7,3,05:37:51,20:19:14,881,spring,59.0
2021-04-29,2021,04,29,7.3,3.4,10.9,North,13.4,57.5,5,05:35:55,20:20:53,884,spring,359.0
2021-04-30,2021,04,30,7.4,2.0,11.2,North,8.8,61.3,6,05:34:01,20:22:31,888,spring,357.0
2021-05-01,2021,05,01,7.6,1.8,12.2,NNE,10.8,63.1,5,05:32:08,20:24:09,892,spring,26.0
2021-05-02,2021,05,02,8.8,3.6,14.3,WNW,8.2,61.8,5,05:30:16,20:25:47,895,spring,302.0
2021-05-03,2021,05,03,9.2,5.4,13.2,SW,24.6,68.2,4,05:28:26,20:27:25,898,spring,226.0
2021-05-04,2021,05,04,9.8,5.6,13.4,West,33.2,63.7,2,05:26:38,20:29:02,902,spring,277.0
2021-05-05,2021,05,05,6.6,2.8,12.3,WNW,13.8,69.3,7,05:24:50,20:30:39,905,spring,291.0
2021-05-06,2021,05,06,6.3,0.4,11.9,WNW,9.6,67.3,5,05:23:05,20:32:15,909,spring,298.0
2021-05-07,2021,05,07,9.0,3.1,13.8,West,13.2,51.3,7,05:21:21,20:33:51,912,spring,268.0
2021-05-08,2021,05,08,11.7,6.3,15.8,South,22.2,73.8,1,05:19:38,20:35:26,915,spring,190.0
2021-05-09,2021,05,09,15.9,12.6,19.9,SSW,19.7,69.7,6,05:17:57,20:37:01,919,spring,203.0
2021-05-10,2021,05,10,12.8,10.1,16.6,SW,21.0,69.6,7,05:16:18,20:38:35,922,spring,216.0
2021-05-11,2021,05,11,11.8,5.7,17.6,South,14.2,66.7,5,05:14:41,20:40:08,925,spring,185.0
2021-05-12,2021,05,12,12.6,9.3,16.7,SSW,13.1,61.9,5,05:13:06,20:41:41,928,spring,204.0
2021-05-13,2021,05,13,11.1,9.0,13.8,East,14.8,80.8,2,05:11:32,20:43:13,931,spring,90.0
2021-05-14,2021,05,14,10.1,8.2,12.3,NNE,10.6,79.7,2,05:10:01,20:44:44,934,spring,32.0
2021-05-15,2021,05,15,10.9,8.4,14.7,South,8.6,86.4,2,05:08:31,20:46:14,937,spring,169.0
2021-05-16,2021,05,16,10.8,7.3,15.1,SW,10.8,88.13,4,05:07:04,20:47:43,940,spring,215.0
2021-05-17,2021,05,17,11.2,9.4,16.2,WNW,10.9,86.2,4,05:05:38,20:49:11,943,spring,299.0
2021-05-18,2021,05,18,10.8,5.6,15.8,WSW,11.2,83.23,6,05:04:15,20:50:38,946,spring,253.0
2021-05-19,2021,05,19,12.1,8.4,17.0,WNW,12.4,70.6,6,05:02:54,20:52:04,949,spring,294.0
2021-05-20,2021,05,20,10.6,5.2,13.7,SSW,21.3,77.0,2,05:01:35,20:53:29,951,spring,208.0
2021-05-21,2021,05,21,11.4,9.9,12.5,SW,33.7,75.11,2,05:00:18,20:54:53,954,spring,234.0
2021-05-22,2021,05,22,10.5,7.6,14.6,West,15.2,81.2,4,04:59:04,20:56:15,957,spring,280.0
2021-05-23,2021,05,23,9.4,3.9,12.5,SW,18.0,76.27,4,04:57:52,20:57:36,959,spring,214.0
